ModuleGroup,Module,Report,ReportKey,CustomerReportKey,AreaName,ControllerName,ActionName,CloudApplicationKey,CloudApplicationActionKey,Querystring,Description,Note
Inventory,Cycle Count,Cycle Count Item Detail,166,,Inventory,CycleCountItemDetail,Index,4951,14236,,Displays the details for all containers of all active cycles.,
Inventory,Cycle Count,Cycle Inventory Analysis by Quantity,671,,VisionPlex,screen,Index,1619,5926,__actionKey=5926,,
Inventory,Cycle Count,Cycle Inventory By Part,1182,,VisionPlex,screen,Index,2391,6698,__actionKey=6698,,
Inventory,Cycle Count,Cycle Inventory Container Variance,1181,,VisionPlex,screen,Index,3193,7504,__actionKey=7504,,
Inventory,Cycle Count,Cycle Inventory Item Detail,2400,,VisionPlex,screen,Index,2891,7200,__actionKey=7200,,
Inventory,Cycle Count,Cycle Inventory Summary,2399,,VisionPlex,screen,Index,7418,24222,__actionKey=24222,,
Inventory,Cycle Count,Cycle Status by Location,627,,VisionPlex,screen,Index,1568,5874,__actionKey=5874,,
Inventory,Inventory Tracking,Adjustment Detail By Part,933,,VisionPlex,screen,Index,2964,7273,__actionKey=7273,,
Inventory,Inventory Tracking,Adjustment Summary By Part,932,,VisionPlex,screen,Index,2963,7272,__actionKey=7272,,
Inventory,Inventory Tracking,Aged Inventory,127,,Inventory,AgedInventory,Index,4724,12457,,"Inventory report grouped by Aging (0 to 30 days, 31 to 60 days, etc..)",
Inventory,Inventory Tracking,Coil Utilization,1249,,VisionPlex,screen,Index,1764,6071,__actionKey=6071,,
Inventory,Inventory Tracking,Container Adds,1033,,VisionPlex,screen,Index,2383,6690,__actionKey=6690,,
Inventory,Inventory Tracking,Container Batch Detail,540,,VisionPlex,screen,Index,6608,22189,__actionKey=22189,,
Inventory,Inventory Tracking,Container Changes,2398,,VisionPlex,screen,Index,3116,7426,__actionKey=7426,,
Inventory,Inventory Tracking,Container Count by Location,1032,,VisionPlex,screen,Index,2146,6453,__actionKey=6453,,
Inventory,Inventory Tracking,Container Detail by Part,5264,,VisionPlex,screen,Index,1464,5769,__actionKey=5769,,
Inventory,Inventory Tracking,Container History,5208,,Inventory,ContainerHistory,Index,4824,13303,,,
Inventory,Inventory Tracking,Container History Over Time,1322,,VisionPlex,screen,Index,2914,7223,__actionKey=7223,,
Inventory,Inventory Tracking,Container Last Action History,142,,Inventory,ContainerHistoryReport,Index,4829,13315,,Report on the Container Change table.,
Inventory,Inventory Tracking,Container Last Action Summary,143,,Inventory,LastActionSummary,Index,5003,14649,,Report on the Container Change table.,
Inventory,Inventory Tracking,Container Trace By Tracking No,2395,,VisionPlex,screen,Index,5724,19609,__actionKey=19609,,
Inventory,Inventory Tracking,Container Trace Summary,1382,,VisionPlex,screen,Index,2163,6470,__actionKey=6470,,
Inventory,Inventory Tracking,Container Traceability By Job,704,,VisionPlex,screen,Index,3533,7846,__actionKey=7846,,
Inventory,Inventory Tracking,Containers By Supplier,1165,,VisionPlex,screen,Index,2797,7106,__actionKey=7106,,
Inventory,Inventory Tracking,Containers Enterprise Summary,1385,,VisionPlex,screen,Index,3383,7695,__actionKey=7695,,
Inventory,Inventory Tracking,Containers Updated,2394,,VisionPlex,screen,Index,2679,6988,__actionKey=6988,,
Inventory,Inventory Tracking,Customer WIP Inventory,55,,Inventory,CustomerWipInventory,Index,1185,4051,,Displays information like the WIP Job Report only the information is for jobs/containers that are in customer inventory.,
Inventory,Inventory Tracking,Days Components on Hand,1371,,VisionPlex,screen,Index,3272,7584,__actionKey=7584,,
Inventory,Inventory Tracking,Defect Chart,2286,,VisionPlex,screen,Index,3435,7748,__actionKey=7748,,
Inventory,Inventory Tracking,Depleted vs Received,5023,,VisionPlex,screen,Index,1714,6021,__actionKey=6021,,
Inventory,Inventory Tracking,Depletion History,5209,216894,VisionPlex,screen,Index,3165,7476,__actionKey=7476,,
Inventory,Inventory Tracking,Enterprise Group Inventory,559,,VisionPlex,screen,Index,2965,7274,__actionKey=7274,,
Inventory,Inventory Tracking,Exploded Bill of Materials Inventory,834,216895,VisionPlex,screen,Index,1909,6216,__actionKey=6216,,
Inventory,Inventory Tracking,Inventory Activity,902,216896,VisionPlex,screen,Index,3065,7374,__actionKey=7374,,
Inventory,Inventory Tracking,Inventory Analysis,1029,,VisionPlex,screen,Index,6899,22894,__actionKey=22894,,
Inventory,Inventory Tracking,Inventory and Pricing,2396,,VisionPlex,screen,Index,2389,6696,__actionKey=6696,,
Inventory,Inventory Tracking,Inventory by Attribute,1180,,VisionPlex,screen,Index,2601,6910,__actionKey=6910,,
Inventory,Inventory Tracking,Inventory by Customer Supplier,5018,,VisionPlex,screen,Index,3078,7387,__actionKey=7387,,
Inventory,Inventory Tracking,Inventory by Customers,5029,,VisionPlex,screen,Index,3089,7398,__actionKey=7398,,
Inventory,Inventory Tracking,Inventory by Location,1220,,Inventory,InventoryByLocation,Index,4373,10095,,,
Inventory,Inventory Tracking,Inventory by Location and Part,1229,,VisionPlex,screen,Index,2803,7112,__actionKey=7112,,
Inventory,Inventory Tracking,Inventory by Location and Part Attributes,107,,Inventory,InventoryByLocationPartAttribute,Index,4557,10848,,Search for inventory based on its attribute values.,
Inventory,Inventory Tracking,Inventory by Part and Location,640,,VisionPlex,screen,Index,3099,7408,__actionKey=7408,,
Inventory,Inventory Tracking,Inventory by Part Type,900,,VisionPlex,screen,Index,1708,6015,__actionKey=6015,,
Inventory,Inventory Tracking,Inventory by Part Type Summary,144,,Inventory,InventoryByPartType,Index,4374,10096,,,
Inventory,Inventory Tracking,Inventory by Shelf Life,826,219514,VisionPlex,screen,Index,2986,7295,__actionKey=7295,,
Inventory,Inventory Tracking,Inventory By Tracking Number,1030,,VisionPlex,screen,Index,3003,7312,__actionKey=7312,,
Inventory,Inventory Tracking,Inventory by Type,1307,,VisionPlex,screen,Index,1641,5948,__actionKey=5948,,
Inventory,Inventory Tracking,Inventory Detail By Supplier,2393,,VisionPlex,screen,Index,3007,7316,__actionKey=7316,,
Inventory,Inventory Tracking,Inventory History by Part,98,,Inventory,InventoryHistoryByPart,Index,4844,13506,,,
Inventory,Inventory Tracking,Inventory Level Graph,1323,,VisionPlex,screen,Index,3075,7384,__actionKey=7384,,
Inventory,Inventory Tracking,Inventory Lookup,901,,VisionPlex,screen,Index,2822,7131,__actionKey=7131,,
Inventory,Inventory Tracking,Inventory Move History,115,,Inventory,InventoryMoveHistory,Index,4415,10172,,Inventory Move History,
Inventory,Inventory Tracking,Inventory Ship Ready,1306,,VisionPlex,screen,Index,1496,5801,__actionKey=5801,,
Inventory,Inventory Tracking,Inventory Status Summary,43,,Inventory,InventoryStatusSummary,Index,4268,9676,,Inventory Status Summary,
Inventory,Inventory Tracking,Inventory Summary,938,216897,VisionPlex,screen,Index,2810,7119,__actionKey=7119,,
Inventory,Inventory Tracking,Inventory Summary by Lot,5004,,VisionPlex,screen,Index,2142,6449,__actionKey=6449,,
Inventory,Inventory Tracking,Inventory Traceability,674,,VisionPlex,screen,Index,2665,6974,__actionKey=6974,,
Inventory,Inventory Tracking,Inventory Transaction History,24,216899,Inventory,InventoryTransactionHistory,Index,4502,10495,,Inventory Transaction Report,
Inventory,Inventory Tracking,Inventory Transactions,5723,,VisionPlex,screen,Index,4149,8462,__actionKey=8462,,
Inventory,Inventory Tracking,Inventory Transactions by Part,1326,216898,Inventory,InventoryTransactionsByPart,Index,4943,20076,,,
Inventory,Inventory Tracking,Inventory Transfer Requirements,167,,Inventory,InventoryTransferRequirements,Index,4836,13380,,Displays inventory transfer requirements based on current inventory levels at each destination builing.,
Inventory,Inventory Tracking,Inventory Turns,222,,Inventory,InventoryTurns,Index,4337,9933,,Inventory Turns,
Inventory,Inventory Tracking,Inventory Turns by Raw Days and WIP Days,5005,,VisionPlex,screen,Index,1904,6211,__actionKey=6211,,
Inventory,Inventory Tracking,Inventory Variance,934,216900,VisionPlex,screen,Index,3072,7381,__actionKey=7381,,
Inventory,Inventory Tracking,Inventory With Heat Actuals,5608,,Inventory,InventoryWithHeatActuals,Index,7699,25819,,,
Inventory,Inventory Tracking,Job Bill of Material Inventory Requirements,825,216901,VisionPlex,screen,Index,2007,6314,__actionKey=6314,,
Inventory,Inventory Tracking,Master Units Count,5725,,VisionPlex,screen,Index,2872,7181,__actionKey=7181,,
Inventory,Inventory Tracking,Minimum Inventory Analysis,5080,216902,VisionPlex,screen,Index,3284,7596,__actionKey=7596,,
Inventory,Inventory Tracking,Part Location Inventory,5027,,VisionPlex,screen,Index,1441,5746,__actionKey=5746,,
Inventory,Inventory Tracking,Part Status,5028,,VisionPlex,screen,Index,2991,7300,__actionKey=7300,,
Inventory,Inventory Tracking,Production Yield,5919,216904,VisionPlex,screen,Index,3037,7346,__actionKey=7346,,
Inventory,Inventory Tracking,Raw Material and Purchased Inventory,1325,,VisionPlex,screen,Index,2143,6450,__actionKey=6450,,
Inventory,Inventory Tracking,Slow Moving Stock,984,216903,Inventory,SlowMovingStock,Index,6676,22397,,,
Inventory,Inventory Tracking,Tracking Number Inventory,5163,,Inventory,lotinventory,Index,6354,20882,,,
Inventory,Inventory Tracking,WIP/FG Inventory Transactions,5010,,VisionPlex,screen,Index,2953,7262,__actionKey=7262,,
Inventory,Inventory Tracking,Work In Progress Inventory,959,,VisionPlex,screen,Index,2811,7120,__actionKey=7120,,
Inventory,Inventory Tracking,Workcenter Loaded Source Inventory,954,,VisionPlex,screen,Index,2541,6850,__actionKey=6850,,
Inventory,Inventory Tracking,Zero Quantity Containers,899,216905,VisionPlex,screen,Index,2376,6683,__actionKey=6683,,
Inventory,Lot Traceability,Lot Traceability - REMOVAL PENDING,6201,,VisionPlex,screen,Index,5540,18315,__actionKey=18315,,
Inventory,Master Units,Master Unit History,5911,,VisionPlex,screen,Index,2800,7109,__actionKey=7109,,
Inventory,Master Units,Master Units By Date,1581,,VisionPlex,screen,Index,2696,7005,__actionKey=7005,,
Inventory,Scrap Sales Tracking,Shippable Scrap Transactions by Location,943,,VisionPlex,screen,Index,1638,5945,__actionKey=5945,,
Inventory,Supplier Consignment,Supplier Consignment Consumption,1166,,VisionPlex,screen,Index,2818,7127,__actionKey=7127,,
Inventory,Supplier Consignment,Supplier Consignment Invoices Restrict Payment,10924,,VisionPlex,screen,Index,3916,8229,__actionKey=8229,,
Inventory,Supplier Consignment,Supplier Consignment Summary Usage,1157,,VisionPlex,screen,Index,3785,8098,__actionKey=8098,,
Inventory,Supplier Consignment,Supplier Consignment Usage (hard coded filter),161,,Inventory,SupplierConsignmentUsage,Index,4271,9697,,,
Inventory,Supplier Consignment,Supplier Consignment Usages,1156,,VisionPlex,screen,Index,2896,7205,__actionKey=7205,,
Maintenance,Equipment Log,Equipment Tax Classification,1439,,VisionPlex,screen,Index,2287,6594,__actionKey=6594,,
Maintenance,Equipment Log,PM Requirements,5106,,VisionPlex,screen,Index,2983,7292,__actionKey=7292,,
Maintenance,Preventive Maintenance,Maintenance Analysis By Equipment ID,969,,VisionPlex,screen,Index,1521,5826,__actionKey=5826,,
Maintenance,Preventive Maintenance,Maintenance Analysis By Subsystem,972,,VisionPlex,screen,Index,3778,8091,__actionKey=8091,,
Maintenance,Preventive Maintenance,Maintenance Analysis by Work Request Failure,1441,,VisionPlex,screen,Index,7266,23785,__actionKey=23785,,
Maintenance,Preventive Maintenance,Maintenance Analysis Summary,2289,,VisionPlex,screen,Index,7355,24051,__actionKey=24051,,
Maintenance,Preventive Maintenance,Maintenance Measurement Graph,970,,VisionPlex,screen,Index,3441,7754,__actionKey=7754,,
Maintenance,Preventive Maintenance,Maintenance Task Analysis,971,,VisionPlex,screen,Index,3761,8074,__actionKey=8074,,
Maintenance,Preventive Maintenance,PM Forecast Completion Dates,1092,,VisionPlex,screen,Index,3381,7693,__actionKey=7693,,
Maintenance,Preventive Maintenance,PM Forecast Production Hours,1484,,VisionPlex,screen,Index,3382,7694,__actionKey=7694,,
Maintenance,Preventive Maintenance,Work Request Items,1549,,VisionPlex,screen,Index,2205,6512,__actionKey=6512,,
Maintenance,Work Requests,Equipment Daily Production to Work Request,2299,,VisionPlex,screen,Index,2201,6508,__actionKey=6508,,
Maintenance,Work Requests,Maintenance Failures,1485,,VisionPlex,screen,Index,2056,6363,__actionKey=6363,,
Maintenance,Work Requests,Maintenance Performance Indicators,2260,,VisionPlex,screen,Index,3131,7441,__actionKey=7441,,
Maintenance,Work Requests,Maintenance Work Request Count Non PM Details,1512,,VisionPlex,screen,Index,7243,23719,__actionKey=23719,,
Maintenance,Work Requests,Maintenance Work Request Management,1163,,VisionPlex,screen,Index,2027,6334,__actionKey=6334,,
Maintenance,Work Requests,Past Due Work Requests Report,1362,,VisionPlex,screen,Index,1540,5846,__actionKey=5846,,
Maintenance,Work Requests,Required Spares,1510,,VisionPlex,screen,Index,3669,7982,__actionKey=7982,,
Maintenance,Work Requests,Time Spent By Work Requests,1349,,VisionPlex,screen,Index,3197,7508,__actionKey=7508,,
Maintenance,Work Requests,Work Request Completions,5182,,VisionPlex,screen,Index,2646,6955,__actionKey=6955,,
Maintenance,Work Requests,Work Request Costs,7895,,Maintenance,WorkRequests,ViewWorkRequestCostReport,4777,19014,,,
Maintenance,Work Requests,Work Request's Tasks by Equipment ID,1597,,VisionPlex,screen,Index,3671,7984,__actionKey=7984,,
Maintenance,Work Requests,Work Requests Tech Services,12335,,Maintenance,WorkRequests,WorkRequestsTechServices,4777,34737,,,
Management,Issue Management,Open Issues,2265,,VisionPlex,screen,Index,2346,6653,__actionKey=6653,,
Management,Workflow,Aging Workflows,1237,,VisionPlex,screen,Index,3455,7768,__actionKey=7768,,
Management,Workflow,Workflow Current Backlog,5131,,VisionPlex,screen,Index,2324,6631,__actionKey=6631,,
Management,Workflow,Workflow Estimated Time to Completion,1062,,VisionPlex,screen,Index,6828,22726,__actionKey=22726,,
Management,Workflow,Workflow Request Type,675,,VisionPlex,screen,Index,3976,8289,__actionKey=8289,,
Materials,Heat Traceability,Heat Trace,210,,Materials,HeatTrace,Index,358,1110,,,
Platform,Currency,Currency Exchange Rate History,5067,,VisionPlex,screen,Index,4015,8328,__actionKey=8328,,
Platform,Document Control System,Checked Out Documents,1518,216881,VisionPlex,screen,Index,7206,20823,__actionKey=20823,,
Platform,Document Control System,Document Last Approvals,490,216882,VisionPlex,screen,Index,2271,6578,__actionKey=6578,,
Platform,Document Control System,Documents Last Rejected,489,216883,VisionPlex,screen,Index,2274,6581,__actionKey=6581,,
Platform,Document Control System,Documents Pending Approval,487,216884,VisionPlex,screen,Index,6317,20613,__actionKey=20613,,
Platform,Document Control System,Documents Simple,1184,216885,VisionPlex,screen,Index,2272,6579,__actionKey=6579,,
Platform,Document Control System,Master Documents,1068,216886,VisionPlex,screen,Index,1434,5739,__actionKey=5739,,
Platform,Login,Remote Access,5015,,VisionPlex,screen,Index,2330,6637,__actionKey=6637,,
Platform,Revision Tracking,Module Revision Audit,5963,,VisionPlex,screen,Index,3062,7371,__actionKey=7371,,
Platform,Settings Manager,Customer Settings History,639,216887,VisionPlex,screen,Index,2333,6640,__actionKey=6640,,
Platform,Settings Manager,Enterprise Customer Settings History,1570,,VisionPlex,screen,Index,3923,8236,__actionKey=8236,,
Platform,Setup Tables,Harmonized Tariff Codes,481,,VisionPlex,screen,Index,6541,21877,__actionKey=21877,,
Platform,SQL,Enterprise Purge Log,6468,,VisionPlex,screen,Index,7944,27563,__actionKey=27563,,
Platform,User Support,User Support Responses,1574,,VisionPlex,screen,Index,2335,6642,__actionKey=6642,,
Platform,Web Services,Classic Data Sources,7938,,Platform,ClassicDataSources,Index,7951,27615,,,
Platform,Web Services,Classic Web Service Instances,1205,,VisionPlex,screen,Index,2717,7026,__actionKey=7026,,
Platform,Web Services,Classic Web Services Transition Tool,7937,,Platform,WebServiceTransition,Index,8004,27853,,,
Platform,Web Services,Instance Messages,5600,,VisionPlex,screen,Index,2717,25965,__actionKey=25965,,
Production Tracking,Control Panel,Setup BOM,973,,VisionPlex,screen,Index,3385,7698,__actionKey=7698,,
Production Tracking,Heat Treat Manager,Heat Treat Dispatch,154,,ProductionTracking,HeatTreatDispatch,Index,5535,18271,,A Dispatch view of the Heat Treat Jobs and information,
Production Tracking,Job Templates,Inventory Summary by Job Template,5183,,ProductionTracking,InventorySummaryByJobTemplate,Index,4503,10519,,,
Production Tracking,Job Tracker,Job Status Report,9,216906,ProductionTracking,JobTracker,JobStatusReport,687,2889,,List of Orders by month including job information.,
Production Tracking,Job Tracking System,Completed Jobs Summary,1047,,VisionPlex,screen,Index,2444,6751,__actionKey=6751,,
Production Tracking,Job Tracking System,Containers With Incorrect Job,1291,,VisionPlex,screen,Index,2155,6462,__actionKey=6462,,
Production Tracking,Job Tracking System,Dispatch Lists by Die Maker,2385,,VisionPlex,screen,Index,1887,6194,__actionKey=6194,,
Production Tracking,Job Tracking System,Job Activities,5195,,VisionPlex,screen,Index,4135,8448,__actionKey=8448,,
Production Tracking,Job Tracking System,Job Aging,1292,,VisionPlex,screen,Index,1466,5771,__actionKey=5771,,
Production Tracking,Job Tracking System,Job Container Check,1254,,VisionPlex,screen,Index,2728,7037,__actionKey=7037,,
Production Tracking,Job Tracking System,Job Dispatch Pick Loads,1528,,VisionPlex,screen,Index,3041,7350,__actionKey=7350,,
Production Tracking,Job Tracking System,Job Heats,5198,,VisionPlex,screen,Index,5810,19862,__actionKey=19862,,
Production Tracking,Job Tracking System,Job Labor Costs,227,,ProductionTracking,JobProduction,ViewLaborCostsReport,1198,10850,,,
Production Tracking,Job Tracking System,Job Op Batches,2364,295451,VisionPlex,screen,Index,3962,8275,__actionKey=8275,,
Production Tracking,Job Tracking System,Job Op Production Variance,2355,,VisionPlex,screen,Index,3278,7590,__actionKey=7590,,
Production Tracking,Job Tracking System,Job Operation Summary,10958,,VisionPlex,screen,Index,3393,7706,__actionKey=7706,,
Production Tracking,Job Tracking System,Job Ops Completed No Production,2390,,VisionPlex,screen,Index,2486,6794,__actionKey=6794,,
Production Tracking,Job Tracking System,Job Production Efficiency,1231,216907,VisionPlex,screen,Index,2689,6998,__actionKey=6998,,
Production Tracking,Job Tracking System,Job Production Efficiency Summary,105,216909,ProductionTracking,JobProduction,ViewWorkcenterJobSummaryReport,1198,5225,,,
Production Tracking,Job Tracking System,Job Production Efficiency Summary,1046,216908,VisionPlex,screen,Index,3623,7936,__actionKey=7936,,
Production Tracking,Job Tracking System,Job Production Records,207,,ProductionTracking,JobProduction,Index,1198,4210,,Job Production Records,
Production Tracking,Job Tracking System,Job Release Quantity Check,1321,,VisionPlex,screen,Index,2157,6464,__actionKey=6464,,
Production Tracking,Job Tracking System,Job Status with Costs,2281,,VisionPlex,screen,Index,3638,7951,__actionKey=7951,,
Production Tracking,Job Tracking System,Job Substitution Inventory,9368,,ProductionTracking,SubstituteInventory,JobSubstitution,8561,31110,,,
Production Tracking,Job Tracking System,Job Supply Usage,5194,,Engineering,JobSupplyUsageReport,Index,403,1323,,,
Production Tracking,Job Tracking System,Job Template Container Problems,2386,,VisionPlex,screen,Index,2936,7245,__actionKey=7245,,
Production Tracking,Job Tracking System,Job Trace,228,,ProductionTracking,JobProduction,ViewJobTraceReport,1198,11001,,Trace Job Splits and Merges,
Production Tracking,Job Tracking System,Job Work In Progress,16311,,Engineering,WIPJobReport,Index,280,760,,,
Production Tracking,Job Tracking System,Job Work In Progress Exceptions,5177,,Engineering,JobWipExceptionsReport,Index,730,2964,,,
Production Tracking,Job Tracking System,Jobs With Prior Incomplete Ops,1334,,VisionPlex,screen,Index,2229,6536,__actionKey=6536,,
Production Tracking,Job Tracking System,Labor Hours by Department,1293,216910,VisionPlex,screen,Index,3829,8142,__actionKey=8142,,
Production Tracking,Job Tracking System,Mass Job Cancel,2374,,VisionPlex,screen,Index,4115,8428,__actionKey=8428,,
Production Tracking,Job Tracking System,Open Shipped Jobs,1319,,VisionPlex,screen,Index,2153,6460,__actionKey=6460,,
Production Tracking,Job Tracking System,Overage Jobs,1408,,VisionPlex,screen,Index,3536,7849,__actionKey=7849,,
Production Tracking,Job Tracking System,Part Substitution Inventory,9369,,ProductionTracking,SubstituteInventory,PartSubstitution,8561,31112,,,
Production Tracking,Job Tracking System,Planned Jobs Summary by Workcenter,787,,VisionPlex,screen,Index,6815,22704,__actionKey=22704,,
Production Tracking,Job Tracking System,Scheduled Job Requirements,124,216911,ProductionTracking,JobPlanning,ScheduledJobRequirementsView,4278,11406,,"List of Components required by scheduled Jobs, Current Inventory and Required Amount.  Includes option for requirements only.",
Production Tracking,Job Tracking System,Scheduled Job Requirements (VP),1238,,VisionPlex,screen,Index,2836,7145,__actionKey=7145,,
Production Tracking,Job Tracking System,Scheduled Jobs by Department,2389,,VisionPlex,screen,Index,1635,5942,__actionKey=5942,,
Production Tracking,Job Tracking System,Scheduled Jobs by Department Summary,2388,216912,VisionPlex,screen,Index,1653,5960,__actionKey=5960,,
Production Tracking,Job Tracking System,Scheduled Jobs by Workcenter,2387,,VisionPlex,screen,Index,2130,6437,__actionKey=6437,,
Production Tracking,Job Tracking System,Scheduled Jobs by Workcenter Group,1472,216913,VisionPlex,screen,Index,2802,7111,__actionKey=7111,,
Production Tracking,Production Tracking,Actual Depletion,9563,,VisionPlex,screen,Index,2903,7212,__actionKey=7212,,
Production Tracking,Production Tracking,Average Hourly Production,976,216914,VisionPlex,screen,Index,2998,7307,__actionKey=7307,,
Production Tracking,Production Tracking,Container Depletion,2357,,VisionPlex,screen,Index,7428,24251,__actionKey=24251,,
Production Tracking,Production Tracking,Container Trace Depletions,949,,VisionPlex,screen,Index,2148,6455,__actionKey=6455,,
Production Tracking,Production Tracking,Cost Sub Type Hours Summary,2391,,VisionPlex,screen,Index,1728,6035,__actionKey=6035,,
Production Tracking,Production Tracking,Daily Achievement Report,422445,,VisionPlex,screen,Index,11234,56211,__actionKey=56211,,
Production Tracking,Production Tracking,Daily Production Detail Reason,2300,216915,VisionPlex,screen,Index,2386,6693,__actionKey=6693,,
Production Tracking,Production Tracking,Daily Shifts,5938,216917,VisionPlex,screen,Index,7898,25676,__actionKey=25676,,
Production Tracking,Production Tracking,Daily Work,1509,,VisionPlex,screen,Index,2393,6700,__actionKey=6700,,
Production Tracking,Production Tracking,Depletion Accuracy,5107,,VisionPlex,screen,Index,4855,13554,__actionKey=13554,,
Production Tracking,Production Tracking,Downtime Analysis Reasons,220,216916,ProductionTracking,DowntimeAnalysis,ViewProductionTrackingDowntimeAnalysisReason,4649,12272,,Downtime Reason Analysis,
Production Tracking,Production Tracking,Downtime Event Type Pareto Analysis,2370,216918,VisionPlex,screen,Index,3093,7402,__actionKey=7402,,
Production Tracking,Production Tracking,Efficiency Report,1487,216919,VisionPlex,screen,Index,3141,7452,__actionKey=7452,,
Production Tracking,Production Tracking,Employee Production,2302,216920,VisionPlex,screen,Index,1425,5730,__actionKey=5730,,
Production Tracking,Production Tracking,Employee Production By Department,2368,216925,VisionPlex,screen,Index,1424,5729,__actionKey=5729,,
Production Tracking,Production Tracking,Executive Daily Summary (Daily Production),2359,216921,VisionPlex,screen,Index,3215,7526,__actionKey=7526,,
Production Tracking,Production Tracking,Executive Summaries,810,,ProductionTracking,ExecutiveSummary,Index,4912,14066,,,
Production Tracking,Production Tracking,Job Op Completion No Depletion,2358,,VisionPlex,screen,Index,2504,6813,__actionKey=6813,,
Production Tracking,Production Tracking,Job Production Report,977,216922,VisionPlex,screen,Index,2264,6571,__actionKey=6571,,
Production Tracking,Production Tracking,Kit Details,18387,,ProductionTracking,_,Index,10198,41349,,,
Production Tracking,Production Tracking,Kit Details By Job,18388,,ProductionTracking,_,KitDetailsByJob,10198,41350,,,
Production Tracking,Production Tracking,Multi-Out Production Summary,962,,ProductionTracking,ProductionHistory,ViewProductionHistorySummaryMultioutGrid,4712,18688,,,
Production Tracking,Production Tracking,OEE Report,625,216924,VisionPlex,screen,Index,2404,6711,__actionKey=6711,,AA
Production Tracking,Production Tracking,Produced Containers,974,,VisionPlex,screen,Index,2152,6459,__actionKey=6459,,
Production Tracking,Production Tracking,Production and Scrap by Month,1488,216923,VisionPlex,screen,Index,1710,6017,__actionKey=6017,,
Production Tracking,Production Tracking,Production and Scrap Report,978,216926,VisionPlex,screen,Index,2413,6720,__actionKey=6720,,
Production Tracking,Production Tracking,Production And Scrap Values,1367,,VisionPlex,screen,Index,2887,7196,__actionKey=7196,,
Production Tracking,Production Tracking,Production by Operator,964,216927,ProductionTracking,ProductionHistory,ViewProductionHistoryProductionByOperatorGrid,4712,18690,,,
Production Tracking,Production Tracking,Production Efficiency,1162,216930,VisionPlex,screen,Index,1586,5893,__actionKey=5893,,
Production Tracking,Production Tracking,Production Efficiency By Cost Sub Type,2369,,VisionPlex,screen,Index,2879,7188,__actionKey=7188,,
Production Tracking,Production Tracking,Production Efficiency by Shift,961,216928,VisionPlex,screen,Index,2911,7220,__actionKey=7220,,
Production Tracking,Production Tracking,Production Forecast Hours,963,216931,ProductionTracking,ProductionHistory,ViewProductionHistoryProductionForecastHoursGrid,4712,12355,,,
Production Tracking,Production Tracking,Production History,821,216932,ProductionTracking,ProductionHistory,Index,4712,13891,,,
Production Tracking,Production Tracking,Production History Details,926,216929,ProductionTracking,ProductionHistory,ViewProductionHistoryDetailedProductionHistoryGrid,4712,13224,,,
Production Tracking,Production Tracking,Production History Summaries,5186,,ProductionTracking,ProductionHistory,ViewProductionHistoryReportProductionSummaryGrid,4712,18695,,,
Production Tracking,Production Tracking,Production Performance,334,216933,ProductionTracking,ProductionHistory,ViewProductionHistoryProductionPerformanceReportGrid,4712,19198,,,
Production Tracking,Production Tracking,Production Records,5185,,ProductionTracking,ProductionRecords,Index,4686,13220,,,
Production Tracking,Production Tracking,Production Revenue,2356,,VisionPlex,screen,Index,2769,7078,__actionKey=7078,,
Production Tracking,Production Tracking,Production Summary,1098,216934,VisionPlex,screen,Index,2535,6844,__actionKey=6844,,
Production Tracking,Production Tracking,Production Summary & Efficiency,1366,216935,VisionPlex,screen,Index,1745,6052,__actionKey=6052,,
Production Tracking,Production Tracking,Production Summary by Grade Temper,1443,,VisionPlex,screen,Index,1910,6217,__actionKey=6217,,
Production Tracking,Production Tracking,Production Summary By Part,820,,ProductionTracking,ProductionSummaryByPart,Index,6436,21328,,test,test
Production Tracking,Production Tracking,Production Summary by Workcenter,992,216937,VisionPlex,screen,Index,7099,23489,__actionKey=23489,,
Production Tracking,Production Tracking,Production Tracking Downtime Analysis,219,,ProductionTracking,DowntimeAnalysis,Index,4649,12211,,Downtime Analysis,
Production Tracking,Production Tracking,Production Value Details,1489,,VisionPlex,screen,Index,3009,7318,__actionKey=7318,,
Production Tracking,Production Tracking,Production Value Summary,1490,,VisionPlex,screen,Index,2934,7243,__actionKey=7243,,
Production Tracking,Production Tracking,Quality Dashboard Without Building,5003,,VisionPlex,screen,Index,2715,7024,__actionKey=7024,,
Production Tracking,Production Tracking,Receiving Notifications,1552,,VisionPlex,screen,Index,2029,6336,__actionKey=6336,,
Production Tracking,Production Tracking,Workcenter Production,407,216938,VisionPlex,screen,Index,1421,5726,__actionKey=5726,,
Production Tracking,Production Tracking,Workcenter Production Summary,415,216936,VisionPlex,screen,Index,2421,6728,__actionKey=6728,,
Production Tracking,Production Tracking,Workcenter Productivity,1365,216940,VisionPlex,screen,Index,3270,7582,__actionKey=7582,,
Production Tracking,Production Tracking,Workcenter Type Production Summary,709,,ProductionTracking,ProductionHistory,ViewProductionHistoryProductionSummaryWorkcenterType,4712,20090,,,
Production Tracking,Rejection Tracking,Defect By Defects Graph,1153,,VisionPlex,screen,Index,3356,7668,__actionKey=7668,,
Production Tracking,Rejection Tracking,Defect by Part,887,,VisionPlex,screen,Index,3355,7667,__actionKey=7667,,
Production Tracking,Rejection Tracking,Parts Made Defective,1491,,VisionPlex,screen,Index,7274,23822,__actionKey=23822,,
