DataSourceKey,DataSourceName,StoredProcedureName,DataSourceType,DatabaseName,ModuleGroup,ModuleName,InputCount,OutputCount,ReadRowLimit,GlobalAllow,SelfServiceable,Description,AddDate,UpdateDate
18771,Part_And_Attributes_Add_Update (Part),Part_And_Attributes_Add_Update,Stored Procedure,Part,Engineering,Part List,94,3,1000,true,1,,2015-09-04T17:37:11.993Z,2025-11-25T10:38:05.33Z
9635,Part_Attribute_By_Name_Get (Part),Part_Attribute_By_Name_Get,Stored Procedure,Part,Engineering,Part List,2,1,1000,true,1,,2015-01-08T14:36:34.657Z,2015-09-04T17:35:52.36Z
579,Part_Attribute_Get (Part),Part_Attribute_Get,Stored Procedure,Part,Engineering,Part List,2,3,1000,true,1,,2014-02-07T20:17:32.08Z,2015-09-04T16:48:29.477Z
20793,Part_Attribute_Upload (Part),Part_Attribute_Upload,Stored Procedure,Part,Engineering,Part List,8,0,1000,true,1,,2015-09-04T18:08:25.833Z,2015-09-30T08:29:28.76Z
639,Part_Attributes_Get (Part),Part_Attributes_Get,Stored Procedure,Part,Engineering,Part List,2,15,1000,true,1,,2014-02-12T18:45:49.85Z,2015-09-04T17:20:40.637Z
9120,Part_Available_Inventory_Get (Part),Part_Available_Inventory_Get,Stored Procedure,Part,Inventory,Inventory Tracking,6,17,1000,true,1,,2014-12-19T10:46:41.893Z,2015-09-04T17:20:40.67Z
9298,Part_BOM_Components_Get (Part),Part_BOM_Components_Get,Stored Procedure,Part,Engineering,Bill of Materials,3,10,1000,true,1,,2014-12-24T13:04:01.95Z,2015-09-04T18:19:09.003Z
14913,Part_Box_Label_Format_By_Customer_Part_Get (Part),Part_Box_Label_Format_By_Customer_Part_Get,Stored Procedure,Part,Shipping,Shipping Labels,1,9,1000,true,1,,2015-09-02T16:24:02.59Z,2015-09-02T16:25:02.44Z
655,Part_Bulletin_Get (Part),Part_Bulletin_Get,Stored Procedure,Part,Engineering,Part List,2,4,1000,true,1,,2014-02-13T20:35:16.773Z,2015-09-04T18:11:15.023Z
656,Part_Bulletin_Update (Part),Part_Bulletin_Update,Stored Procedure,Part,Engineering,Part List,3,0,1000,true,1,,2014-02-13T20:50:14.813Z,2015-09-04T18:11:21.057Z
23005,Part_By_Part_Label_Sequence_Value_Get (Part),Part_By_Part_Label_Sequence_Value_Get,Stored Procedure,Part,Shipping,Shipping Labels,1,5,1000,true,1,,2015-09-04T18:32:59.673Z,
18245,Part_By_Part_Operation_Attribute_Get (Part),Part_By_Part_Operation_Attribute_Get,Stored Procedure,Part,Engineering,Part List,4,3,1000,true,1,,2015-09-04T17:31:08.853Z,
20014,Part_By_Part_Type_Attributes_Get (Part),Part_By_Part_Type_Attributes_Get,Stored Procedure,Part,Engineering,Part List,9,3,1000,true,1,,2015-09-04T18:01:38.773Z,
21122,Part_Class_Get (Part),Part_Class_Get,Stored Procedure,Part,Engineering,Part List,1,11,1000,true,1,,2015-09-04T18:09:55.12Z,
5583,Part_Container_Type_Get (Part),Part_Container_Type_Get,Stored Procedure,Part,Inventory,Container Types,3,12,1000,true,1,,2014-08-26T10:33:50.96Z,2015-09-04T18:10:40.46Z
5474,Part_Container_Types_Get (Part),Part_Container_Types_Get,Stored Procedure,Part,Inventory,Container Types,3,13,1000,true,1,,2014-08-21T14:12:45.133Z,2015-09-04T18:10:38.553Z
8024,Part_Cost_Get (Part),Part_Cost_Get,Stored Procedure,Part,Costing,Part Cost Structure,1,2,1000,true,1,,2014-11-18T17:04:29.76Z,2023-05-30T14:05:36.603Z
583,Part_Get (Part),Part_Get,Stored Procedure,Part,Engineering,Part List,3,223,1000,true,1,,2014-02-07T19:56:00.027Z,2026-04-14T14:45:50.93Z
9929,Part_Get_Basic (Part),Part_Get_Basic,Stored Procedure,Part,Engineering,Part List,2,4,1000,true,1,,2015-01-16T02:06:41.89Z,2021-01-20T14:12:42.087Z
21795,Part_Get_By_Part_No (Part),Part_Get_By_Part_No,Stored Procedure,Part,Engineering,Part List,2,6,1000,true,1,,2015-09-04T18:16:48.667Z,
19019,Part_Get_By_Part_No_Revision (Part),Part_Get_By_Part_No_Revision,Stored Procedure,Part,Engineering,Part List,7,29,1000,true,1,,2015-09-04T17:39:43.313Z,2020-10-19T17:05:24.58Z
642,Part_Get2 (Part),Part_Get2,Stored Procedure,Part,Engineering,Part List,1,17,1000,true,1,,2014-02-11T10:57:13Z,2023-06-27T13:35:29.563Z
15958,Part_Grade_Specs_Get (Part),Part_Grade_Specs_Get,Stored Procedure,Part,Materials,Grade Templates,1,17,1000,true,1,,2015-09-04T16:45:04.857Z,
17672,Part_Grades_Get_QR (Part),Part_Grades_Get_QR,Stored Procedure,Part,Materials,Grade Templates,4,6,1000,true,1,,2015-09-04T17:24:07.32Z,
776,Part_Groups_Get (Part),Part_Groups_Get,Stored Procedure,Part,Engineering,Part List,1,3,1000,true,1,,2014-02-18T17:34:31.02Z,2015-09-04T16:41:57.107Z
584,Part_Groups_Picker_Get (Part),Part_Groups_Picker_Get,Stored Procedure,Part,Engineering,Part List,1,3,1000,true,1,,2014-02-07T17:28:24.773Z,2015-09-04T20:17:54.043Z
24151,Part_Information_Get (Part),Part_Information_Get,Stored Procedure,Part,Engineering,Part List,4,164,1000,true,1,,2015-11-05T13:22:01.547Z,2023-09-19T12:50:24.573Z
27445,Part_Information_Get_Offset (Part),Part_Information_Get_Offset,Stored Procedure,Part,Engineering,Part List,6,167,1000,true,1,,2016-03-14T19:47:22.42Z,2026-05-09T04:39:26.487Z
16299,Part_Inventory_Exploded_BOM_Material_Get (Part),Part_Inventory_Exploded_BOM_Material_Get,Stored Procedure,Part,Inventory,Inventory Tracking,10,28,1000,true,1,,2015-09-04T17:00:54Z,2023-03-02T10:14:28.233Z
15664,Part_Inventory_Summary_Get (Part),Part_Inventory_Summary_Get,Stored Procedure,Part,Inventory,Inventory Tracking,15,17,1000,true,1,,2015-09-04T16:42:43.04Z,
15412,Part_Key_From_UPC_Code_Get (Part),Part_Key_From_UPC_Code_Get,Stored Procedure,Part,Engineering,Part List,1,1,1000,true,1,,2015-09-04T16:40:54.87Z,
9094,Part_Key_Get (Part),Part_Key_Get,Stored Procedure,Part,Engineering,Part List,3,1,1000,true,1,,2014-12-17T17:11:47.72Z,2015-09-04T17:43:19.67Z
1786,Part_Key_Get_2 (Part),Part_Key_Get_2,Stored Procedure,Part,Engineering,Part List,2,1,1000,true,1,,2014-03-27T20:25:40.397Z,2015-09-04T18:31:53.003Z
14887,Part_Label_Format_By_Customer_Part_Get (Part),Part_Label_Format_By_Customer_Part_Get,Stored Procedure,Part,Shipping,Shipping Labels,2,9,1000,true,1,,2015-09-01T20:54:16.487Z,2015-09-01T20:55:30.753Z
14886,Part_Labels_Get (Part),Part_Labels_Get,Stored Procedure,Part,Shipping,Shipping Labels,1,5,1000,true,1,,2015-09-01T20:52:40.637Z,2015-09-01T20:53:33.157Z
30803,Part_Location_Inventory_And_Details_Get (Part),Part_Location_Inventory_And_Details_Get,Stored Procedure,Part,Inventory,Inventory Tracking,3,9,1000,true,1,,2018-05-30T07:14:04.17Z,2018-05-30T13:39:42.643Z
28054,Part_Lot_Attribute_Upload (Part),Part_Lot_Attribute_Upload,Stored Procedure,Part,Inventory,Lot Attribute Management,34,0,1000,true,1,,2016-08-02T20:41:12.483Z,2021-08-19T14:05:02.597Z
28144,Part_Lot_Attributes_Get (Part),Part_Lot_Attributes_Get,Stored Procedure,Part,Inventory,Lot Attribute Management,6,23,1000,true,1,,2016-08-12T13:07:37.273Z,2019-07-11T11:48:39.163Z
141,Part_No_Get (Part),Part_No_Get,Stored Procedure,Part,Engineering,Part List,1,4,1000,true,1,,2013-11-21T17:37:11.983Z,2018-09-18T15:06:53.757Z
19989,Part_No_Revision_Copy (Part),Part_No_Revision_Copy,Stored Procedure,Part,Engineering,Part List,8,3,1000,true,1,,2015-09-04T18:01:20.36Z,
3353,Part_Nos_Picker_Get (Part),Part_Nos_Picker_Get,Stored Procedure,Part,Engineering,Part List,4,6,1000,true,1,,2014-06-13T13:31:29.953Z,2015-09-04T16:44:18.64Z
16616,Part_Nos_Picker_Get2 (Part),Part_Nos_Picker_Get2,Stored Procedure,Part,Engineering,Part List,2,2,1000,true,1,,2015-09-04T17:10:49.48Z,
827,Part_Number_Summary_Get (Part),Part_Number_Summary_Get,Stored Procedure,Part,Engineering,Part List,8,18,1000,true,1,,2014-02-20T16:29:32.933Z,2015-09-04T18:09:02.257Z
3664,Part_Op_Types_Get_All (Part),Part_Op_Types_Get_All,Stored Procedure,Part,Engineering,Process Routings,2,3,1000,true,1,,2014-06-23T13:36:20.947Z,2015-09-04T17:58:23.633Z
20274,Part_Operation_Add_Update (Part),Part_Operation_Add_Update,Stored Procedure,Part,Engineering,Process Routings,67,3,1000,true,1,,2015-09-04T18:04:32.763Z,
24140,Part_Operation_Approved_Container_Types_Export_Get (Part),Part_Operation_Approved_Container_Types_Export_Get,Stored Procedure,Part,Engineering,Process Routings,14,16,1000,true,1,,2015-11-04T13:07:36.38Z,2015-11-19T13:31:37.453Z
24138,Part_Operation_Approved_Workcenter_Export_Get (Part),Part_Operation_Approved_Workcenter_Export_Get,Stored Procedure,Part,Engineering,Process Routings,14,27,1000,true,1,,2015-11-04T13:06:39.58Z,2020-08-04T14:30:30.057Z
2644,Part_Operation_Attribute_List_Get (Part),Part_Operation_Attribute_List_Get,Stored Procedure,Part,Engineering,Part List,2,6,1000,true,1,,2014-05-15T18:05:50.947Z,2025-01-07T11:22:26.013Z
2109,Part_Operation_Copy (Part),Part_Operation_Copy,Stored Procedure,Part,Engineering,Process Routings,3,0,1000,true,1,,2014-04-14T21:50:32.353Z,2022-12-14T15:41:00.39Z
24187,Part_Operation_Export_Get (Part),Part_Operation_Export_Get,Stored Procedure,Part,Engineering,Process Routings,14,24,1000,true,1,,2015-11-18T15:38:23.93Z,2015-11-19T13:32:42.16Z
586,Part_Operation_Get (Part),Part_Operation_Get,Stored Procedure,Part,Engineering,Process Routings,3,59,1000,true,1,,2014-02-07T18:10:04.56Z,2016-01-14T10:56:46.007Z
1064,Part_Operation_Get2 (Part),Part_Operation_Get2,Stored Procedure,Part,Engineering,Process Routings,1,110,1000,true,1,,2014-02-28T16:03:10.947Z,2022-02-22T15:55:35.887Z
9663,Part_Operation_Inventory_Type_Get (Part),Part_Operation_Inventory_Type_Get,Stored Procedure,Part,Engineering,Process Routings,2,1,1000,true,1,,2015-01-08T14:52:53.457Z,2015-09-04T17:27:06.897Z
29200,Part_Operation_Key_Get2 (Part),Part_Operation_Key_Get2,Stored Procedure,Part,Engineering,Process Routings,2,2,1000,true,1,,2017-09-25T21:22:57.907Z,2017-09-25T21:26:08.297Z
27251,Part_Operation_Key_Output_Get (Part),Part_Operation_Key_Output_Get,Stored Procedure,Part,Engineering,Process Routings,2,1,1000,true,1,,2015-12-22T20:14:57.587Z,2015-12-22T20:17:35.703Z
587,Part_Operation_Picker_Get (Part),Part_Operation_Picker_Get,Stored Procedure,Part,Engineering,Process Routings,4,5,1000,true,1,,2014-02-07T18:10:04.52Z,2025-02-27T17:13:00.55Z
235791,Part_Operation_Shippable_Details_Get (Part),Part_Operation_Shippable_Details_Get,Stored Procedure,Part,Engineering,Process Routings,2,6,1000,true,1,,2022-06-28T15:07:04.033Z,
17675,Part_Operation_Type_Get_QR (Part),Part_Operation_Type_Get_QR,Stored Procedure,Part,Engineering,Process Routings,5,10,1000,true,1,,2015-09-04T17:24:07.75Z,
18813,Part_Operation_Upload (Part),Part_Operation_Upload,Stored Procedure,Part,Engineering,Process Routings,23,0,1000,true,1,,2015-09-04T17:37:18.523Z,
24164,Part_Operation_Workcenters_Info_Get (Part),Part_Operation_Workcenters_Info_Get,Stored Procedure,Part,Engineering,Process Routings,6,18,10000,true,1,,2015-11-09T20:40:03.643Z,2024-05-14T10:47:17.127Z
16994,Part_Operation_Workcenters_Report_Get (Part),Part_Operation_Workcenters_Report_Get,Stored Procedure,Part,Engineering,Process Routings,2,8,1000,true,1,,2015-09-04T17:13:58.937Z,
4440,Part_Operations_All_Picker_Get (Part),Part_Operations_All_Picker_Get,Stored Procedure,Part,Engineering,Process Routings,1,3,1000,true,1,,2014-07-21T18:10:27.48Z,2015-09-04T17:32:07.357Z
16025,Part_Operations_By_Part_No_Picker_Get (Part),Part_Operations_By_Part_No_Picker_Get,Stored Procedure,Part,Engineering,Process Routings,5,6,1000,true,1,,2015-09-04T16:51:09.4Z,2017-01-10T18:18:53.367Z
588,Part_Operations_Get_All (Part),Part_Operations_Get_All,Stored Procedure,Part,Engineering,Process Routings,5,10,1000,true,1,,2014-02-10T15:58:29.167Z,2020-06-30T15:54:58.427Z
589,Part_Operations_Get_v2 (Part),Part_Operations_Get_v2,Stored Procedure,Part,Engineering,Process Routings,18,40,1000,true,1,,2014-02-07T14:19:50.227Z,2024-04-17T12:21:53.113Z
10446,Part_Operations_Get3 (Part),Part_Operations_Get3,Stored Procedure,Part,Engineering,Process Routings,3,8,1000,true,1,,2015-01-29T11:55:01.27Z,2015-09-04T18:09:16.6Z
2651,Part_Operations_Picker_Get (Part),Part_Operations_Picker_Get,Stored Procedure,Part,Engineering,Process Routings,7,7,1000,true,1,,2014-05-15T11:53:32.663Z,2022-03-08T17:24:04.433Z
19036,Part_Operations_Report_Get (Part),Part_Operations_Report_Get,Stored Procedure,Part,Engineering,Process Routings,5,7,1000,true,1,,2015-09-04T17:40:42.58Z,
784,Part_Product_Groups_Get (Part),Part_Product_Groups_Get,Stored Procedure,Part,Engineering,Part List,1,2,1000,true,1,,2014-02-18T17:34:31.6Z,2015-09-04T18:05:14.94Z
785,Part_Product_Types_Get (Part),Part_Product_Types_Get,Stored Procedure,Part,Engineering,Part List,3,7,1000,true,1,,2014-02-18T17:34:31.04Z,2015-09-04T16:43:28.797Z
231946,Part_Production_Inventory_Get (Part),Part_Production_Inventory_Get,Stored Procedure,Part,Production Tracking,Production Tracking,1,1,1000,true,1,,2019-10-22T14:26:53.853Z,2019-10-22T15:36:48.343Z
20612,Part_Quantity_By_Location_Get (Part),Part_Quantity_By_Location_Get,Stored Procedure,Part,Inventory,Inventory Tracking,5,4,1000,true,1,,2015-09-04T18:07:48.267Z,
19090,Part_Requirement_Plan_Parts_Demand_Get (Part),Part_Requirement_Plan_Parts_Demand_Get,Stored Procedure,Part,Scheduling,Production Requirements Planning (PRP),4,22,1000,true,1,,2015-09-04T17:42:10.92Z,2016-07-21T12:25:45.313Z
3361,Part_Requirement_Planning_Detail_Get (Part),Part_Requirement_Planning_Detail_Get,Stored Procedure,Part,Scheduling,Material Requirements Planning (MRP),6,40,1000,true,1,,2014-06-16T16:53:17.07Z,2015-06-03T16:55:40.067Z
16600,Part_Routing_Management_Get (Part),Part_Routing_Management_Get,Stored Procedure,Part,Engineering,Part List,8,10,1000,true,1,,2015-09-04T17:10:20.863Z,
786,Part_Sources_Get (Part),Part_Sources_Get,Stored Procedure,Part,Engineering,Part List,2,2,1000,true,1,,2014-02-18T17:34:31.123Z,2015-09-04T16:41:47.387Z
591,Part_Status_Get (Part),Part_Status_Get,Stored Procedure,Part,Engineering,Part List,1,7,1000,true,1,,2014-02-07T18:10:04.33Z,2022-05-17T11:59:53.577Z
592,Part_Statuses_Get (Part),Part_Statuses_Get,Stored Procedure,Part,Engineering,Part List,2,8,1000,true,1,,2014-02-07T14:19:13.98Z,2021-03-30T12:29:41.027Z
239613,Part_Storage_Condition_Get (Part),Part_Storage_Condition_Get,Stored Procedure,Part,Inventory,Storage Validation,1,7,1000,true,0,,2026-02-17T13:33:16.433Z,2026-02-17T13:33:49.847Z
6249,Part_Tool_Assemblies_Get (Part),Part_Tool_Assemblies_Get,Stored Procedure,Part,Tool Tracking,Master Tool List,2,2,1000,true,0,,2014-09-11T12:33:21.187Z,2015-09-04T18:02:53.513Z
1072,Part_Types_Get (Part),Part_Types_Get,Stored Procedure,Part,Engineering,Part List,1,26,1000,true,1,,2014-02-28T19:57:59.757Z,2016-04-14T14:42:05.517Z
593,Part_Types_Picker_Get (Part),Part_Types_Picker_Get,Stored Procedure,Part,Engineering,Part List,1,5,1000,true,1,,2014-02-07T17:19:26.35Z,2015-09-04T20:17:46.42Z
18768,Part_Unit_Conversion_Get (Part),Part_Unit_Conversion_Get,Stored Procedure,Part,Engineering,Part List,1,13,1000,true,1,,2015-09-04T17:37:11.153Z,2016-01-14T17:21:42.42Z
5505,Part_Unit_Get (Part),Part_Unit_Get,Stored Procedure,Part,Engineering,Part List,2,2,1000,true,1,,2014-08-22T12:08:59.647Z,2020-05-11T17:05:03.93Z
9639,Part_Units_Conversion_Get (Part),Part_Units_Conversion_Get,Stored Procedure,Part,Engineering,Part List,1,11,1000,true,1,,2015-01-08T14:38:13.957Z,2015-09-04T17:37:11.33Z
14409,Part_Upload_Update (Part),Part_Upload_Update,Stored Procedure,Part,Engineering,Part List,152,0,1000,true,1,,2015-07-14T20:14:39.953Z,2023-02-24T14:26:33Z
2388,Part_Values_Get (Part),Part_Values_Get,Stored Procedure,Part,Engineering,Part List,1,3,1000,true,1,,2014-04-25T16:01:35.063Z,2015-09-04T17:43:45.7Z
24018,Partial_Container_List_Get (Part),Partial_Container_List_Get,Stored Procedure,Part,Production Tracking,Control Panel,1,5,1000,true,1,,2015-10-23T10:09:22.96Z,2015-10-23T10:09:40.667Z
787,Parts_Active_Picker_Get (Part),Parts_Active_Picker_Get,Stored Procedure,Part,Engineering,Part List,3,7,1000,true,1,,2014-02-19T17:12:42.993Z,2020-03-17T14:12:18.577Z
18850,Parts_By_Location_Get (Part),Parts_By_Location_Get,Stored Procedure,Part,Inventory,Inventory Tracking,12,21,1000,true,1,,2015-09-04T17:37:39.727Z,
149,Parts_Get (Part),Parts_Get,Stored Procedure,Part,Engineering,Part List,14,14,1000,true,1,,2013-11-25T22:21:46.863Z,2018-09-18T15:06:53.757Z
722,Parts_Get2 (Part),Parts_Get2,Stored Procedure,Part,Engineering,Part List,6,13,1000,true,1,,2014-02-17T14:28:21.13Z,2022-02-03T12:16:11.487Z
19558,Parts_Level_Scheduling_Report_Get (Part),Parts_Level_Scheduling_Report_Get,Stored Procedure,Part,Scheduling,Level Scheduling,7,13,12000,true,0,"THIS IS NOT A STANDARD DATA SOURCE AND SHOULD NOT BE USED WITHOUT CONSULTING THE MRP TEAM AT PLEX FIRST!

This data source is currently being phased out of production.",2015-09-04T17:56:14.237Z,2021-02-10T15:01:25.737Z
238334,Parts_Location_Picker_Get (Part),Parts_Location_Picker_Get,Stored Procedure,Part,Engineering,Part List,2,5,1000,true,1,,2024-08-07T12:01:33.233Z,2024-09-16T21:11:23.147Z
16739,Parts_Made_Defective_Report_Get (Part),Parts_Made_Defective_Report_Get,Stored Procedure,Part,Production Tracking,Rejection Tracking,5,12,1000,true,1,,2015-09-04T17:11:35.207Z,
648,Parts_Picker_Get (Part),Parts_Picker_Get,Stored Procedure,Part,Engineering,Part List,6,13,1000,true,1,,2014-02-13T17:31:46.92Z,2020-07-09T16:34:15.84Z
1791,Parts_Picker_Get2 (Part),Parts_Picker_Get2,Stored Procedure,Part,Engineering,Part List,2,5,1000,true,1,,2014-03-28T12:51:56.76Z,2024-06-27T23:04:18.66Z
2854,Parts_Picker_Get3 (Part),Parts_Picker_Get3,Stored Procedure,Part,Engineering,Part List,8,9,1000,true,1,,2014-05-26T19:27:39.643Z,2015-09-04T17:54:34.987Z
2855,Parts_Picker_Simple_Get (Part),Parts_Picker_Simple_Get,Stored Procedure,Part,Engineering,Part List,3,7,1000,true,1,,2014-05-23T12:35:34.753Z,2025-03-31T12:55:01.073Z
231575,Parts_Picker_With_Units_Get (Part),Parts_Picker_With_Units_Get,Stored Procedure,Part,Engineering,Part List,1,4,1000,true,1,,2019-08-09T18:42:47.89Z,
27406,Parts_Purchased_No_Approved_Supplier_Get (Part),Parts_Purchased_No_Approved_Supplier_Get,Stored Procedure,Part,Engineering,Part List,6,18,1000,true,1,,2016-03-04T19:10:40.027Z,
15377,Parts_VisionPLex_Get (Part),Parts_VisionPLex_Get,Stored Procedure,Part,Engineering,Part List,14,17,1000,true,1,,2015-09-04T16:39:33.523Z,2015-09-04T20:18:44.56Z
11080,Piece_Add (Part),Piece_Add,Stored Procedure,Part,Inventory,Serialized Piece Consumption and Trace,9,1,1000,true,1,,2015-02-16T12:51:33.307Z,2023-12-13T14:39:30.76Z
3670,Piece_Container_Serial_No_Update (Part),Piece_Container_Serial_No_Update,Stored Procedure,Part,Inventory,Serialized Piece Consumption and Trace,2,0,1000,true,1,,2014-06-20T17:34:33.37Z,2019-02-25T16:20:18.143Z
21775,Piece_Picker_Get (Part),Piece_Picker_Get,Stored Procedure,Part,Inventory,Serialized Piece Consumption and Trace,1,4,1000,true,1,,2015-09-04T18:16:42.6Z,
230121,Pieces_By_Piece_Serial_No_Get (Part),Pieces_By_Piece_Serial_No_Get,Stored Procedure,Part,Inventory,Serialized Piece Consumption and Trace,5,5,1000,true,1,,2018-08-31T11:38:38.577Z,2018-10-08T14:58:03.713Z
230067,Pieces_Reconciliation_Grid_Get (Part),Pieces_Reconciliation_Grid_Get,Stored Procedure,Part,Inventory,Serialized Piece Consumption and Trace,4,9,1000,true,1,,2018-08-09T11:28:37.503Z,2018-08-27T10:35:33.273Z
832,Planner_Get_Picker (Part),Planner_Get_Picker,Stored Procedure,Part,Engineering,Part List,2,3,1000,true,1,,2014-02-21T14:42:54.927Z,2015-09-04T18:16:56.66Z
30630,Pre_Print_Part_Labels_Get (Part),Pre_Print_Part_Labels_Get,Stored Procedure,Part,Shipping,Shipping Labels,3,9,1000,true,1,,2018-03-28T15:51:54.89Z,
24165,Priority_Key_Get (Part),Priority_Key_Get,Stored Procedure,Part,Engineering,Part List,1,1,1000,true,1,,2015-11-10T08:00:45.177Z,2015-11-10T08:01:02.86Z
15918,Production_By_Month_Get (Part),Production_By_Month_Get,Stored Procedure,Part,Production Tracking,Production Tracking,1,3,1000,true,1,,2015-09-04T16:44:56.053Z,
17109,Production_Container_Detail (Part),Production_Container_Detail,Stored Procedure,Part,Production Tracking,Production Tracking,8,14,1000,true,1,,2015-09-04T17:14:17.253Z,
15542,Production_Efficiency_By_Day_Get (Part),Production_Efficiency_By_Day_Get,Stored Procedure,Part,Production Tracking,Production Tracking,9,24,1000,true,1,,2015-09-04T16:41:47.647Z,2026-05-27T17:47:23.02Z
19517,Production_Efficiency_From_Tooling_Get (Part),Production_Efficiency_From_Tooling_Get,Stored Procedure,Part,Production Tracking,Production Tracking,5,14,1000,true,1,,2015-09-04T17:54:59.56Z,
18041,Production_Quantity_By_Workcenter_Get (Part),Production_Quantity_By_Workcenter_Get,Stored Procedure,Part,Production Tracking,Production Tracking,6,13,1000,true,1,,2015-09-04T17:28:28.033Z,
6263,Production_Records_Get (Part),Production_Records_Get,Stored Procedure,Part,Production Tracking,Production Tracking,10,11,1000,true,1,,2014-09-11T17:04:30.073Z,2016-11-03T19:43:38.28Z
11252,Production_Records_Get2 (Part),Production_Records_Get2,Stored Procedure,Part,Production Tracking,Production Tracking,8,16,1000,true,1,,2015-02-20T11:07:29.46Z,2024-02-01T06:55:43.827Z
948,Production_Status_Summary_Job_Get (Part),Production_Status_Summary_Job_Get,Stored Procedure,Part,Production Tracking,Production Tracking,11,32,1000,true,1,,2014-02-24T19:25:56.49Z,2025-03-12T12:43:55.603Z
949,Production_Status_Summary_Standard_Get (Part),Production_Status_Summary_Standard_Get,Stored Procedure,Part,Production Tracking,Production Tracking,10,32,1000,true,1,,2014-02-24T19:27:17.923Z,2025-10-27T12:15:23.767Z
12868,Production_Summary_Workcenter_Type_Get (Part),Production_Summary_Workcenter_Type_Get,Stored Procedure,Part,Production Tracking,Production Tracking,7,14,1000,true,1,,2015-04-07T16:13:27.437Z,2015-09-04T17:27:07.663Z
19328,Production_Summary_Workcenter_Type_Job_Get (Part),Production_Summary_Workcenter_Type_Job_Get,Stored Procedure,Part,Production Tracking,Production Tracking,9,25,1000,true,1,,2015-09-04T17:52:26.85Z,
19071,Production_Value_Summary_Get (Part),Production_Value_Summary_Get,Stored Procedure,Part,Production Tracking,Production Tracking,2,3,1000,true,1,,2015-09-04T17:40:51.873Z,2016-08-19T13:18:11.787Z
234217,Production_With_Workcenter_Log_API_Add (Part),Production_With_Workcenter_Log_API_Add,Stored Procedure,Part,Production Tracking,Production Tracking,6,2,1000,true,1,,2021-04-20T19:30:24.843Z,2021-04-20T19:32:53.307Z
11231,Record_Production_Cost_Add (Part),Record_Production_Cost_Add,Stored Procedure,Part,Production Tracking,Production Tracking,2,0,1000,true,1,,2015-02-19T20:06:29.717Z,2015-09-04T17:51:15.263Z
15666,Rejection_Activity_Summary_Get (Part),Rejection_Activity_Summary_Get,Stored Procedure,Part,Production Tracking,Rejection Tracking,24,57,1000,true,1,,2015-09-04T16:42:43.583Z,
13851,Rejection_Job_Info_Get (Part),Rejection_Job_Info_Get,Stored Procedure,Part,Production Tracking,Rejection Tracking,1,35,1000,true,1,,2015-05-21T07:31:10.873Z,2015-09-04T17:51:18.7Z
20363,Rejections_By_Defect_Graph_Get (Part),Rejections_By_Defect_Graph_Get,Stored Procedure,Part,Production Tracking,Rejection Tracking,10,3,1000,true,1,,2015-09-04T18:05:19.927Z,2016-07-25T16:46:44.383Z
20362,Rejections_By_Part_Graph_Get (Part),Rejections_By_Part_Graph_Get,Stored Procedure,Part,Production Tracking,Rejection Tracking,9,5,1000,true,1,,2015-09-04T18:05:19.743Z,2016-03-30T14:16:09.69Z
15933,Report_Interplant_Shipped_Vs_Received_Get (Part),Report_Interplant_Shipped_Vs_Received_Get,Stored Procedure,Part,Shipping,Inter-plant Transfers,10,14,1000,true,1,,2015-09-04T16:44:59.223Z,
17020,Report_Part_Custom_Order_BOM_Get (Part),Report_Part_Custom_Order_BOM_Get,Stored Procedure,Part,Sales and CRM,Order Entry and Tracking,2,4,1000,true,1,,2015-09-04T17:14:03.073Z,
18986,Report_Production_Scrap_Value_Get (Part),Report_Production_Scrap_Value_Get,Stored Procedure,Part,Production Tracking,Production Tracking,6,7,1000,true,1,,2015-09-04T17:39:34.167Z,
12383,Report_Production_Summary_Get (Part),Report_Production_Summary_Get,Stored Procedure,Part,Production Tracking,Production Tracking,17,23,1000,true,1,,2015-03-24T13:38:06.747Z,2016-05-04T17:07:57.56Z
12382,Report_Production_Summary_Get_Child (Part),Report_Production_Summary_Get_Child,Stored Procedure,Part,Production Tracking,Production Tracking,14,17,1000,true,1,,2015-03-24T13:37:23.687Z,2019-02-27T18:59:23.453Z
12381,Report_Production_Summary_Revenue_Get (Part),Report_Production_Summary_Revenue_Get,Stored Procedure,Part,Production Tracking,Production Tracking,16,17,1000,true,1,,2015-03-24T13:36:30.513Z,2019-02-27T16:46:28.033Z
16389,Rolling_Average_Rate_Get (Part),Rolling_Average_Rate_Get,Stored Procedure,Part,Engineering,Process Routings,12,26,1000,true,1,,2015-09-04T17:02:22.697Z,
950,RP_Display_Get (Part),RP_Display_Get,Stored Procedure,Part,Engineering,Part List,0,2,1000,true,1,,2014-02-25T17:25:55.117Z,2014-02-26T21:33:51.397Z
17685,RP_PRP_Recommendations_Get (Part),RP_PRP_Recommendations_Get,Stored Procedure,Part,Scheduling,Production Requirements Planning (PRP),4,9,1000,true,1,,2015-09-04T17:24:09.197Z,2015-12-28T08:36:20.833Z
4580,Run_Record_Workcenter_Update (Part),Run_Record_Workcenter_Update,Stored Procedure,Part,Production Tracking,Job Tracking System,5,0,1000,true,1,,2014-07-28T15:20:59.973Z,2021-03-18T06:42:57.223Z
17070,Scheduled_Jobs_by_Workcenter_Get (Part),Scheduled_Jobs_by_Workcenter_Get,Stored Procedure,Part,Production Tracking,Job Tracking System,3,10,1000,true,1,,2015-09-04T17:14:10.89Z,
